dist,solution_id,designation,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,astrometric_weight_al,astrometric_pseudo_colour,astrometric_pseudo_colour_error,mean_varpi_factor_al,astrometric_matched_observations,visibility_periods_used,astrometric_sigma5d_max,frame_rotator_object_type,matched_observations,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_nb_transits,rv_template_teff,rv_template_logg,rv_template_fe_h,phot_variable_flag,l,b,ecl_lon,ecl_lat,priam_flags,teff_val,teff_percentile_lower,teff_percentile_upper,a_g_val,a_g_percentile_lower,a_g_percentile_upper,e_bp_min_rp_val,e_bp_min_rp_percentile_lower,e_bp_min_rp_percentile_upper,flame_flags,radius_val,radius_percentile_lower,radius_percentile_upper,lum_val,lum_percentile_lower,lum_percentile_upper,datalink_url,epoch_photometry_url,r20151002_oid,col1,col2
1.493262274195643E-4,1635721458409799680,Gaia DR2 511217179726196352,511217179726196352,1470924493,2015.5,26.55762229145378,0.01885561751809845,61.19362687571529,0.022139877830909007,0.3159840141288286,0.03127905750451209,10.102095,-1.0738073439102516,0.03246763211606401,-0.23413274852886393,0.04681825040281822,-0.5004878,0.080766045,-0.5920451,0.3475331,-0.014741806,0.33351168,-0.38724768,0.09133998,-0.1290613,-0.6340783,515,497,508,7,5.664744,704.0789,0.0,0.0,31,true,216.7199,1.6253003889920363,0.004476966187687502,-0.03158746,58,18,0.038317997,0,64,false,524,156494.69907411578,28.72366730714586,5448.284,12.702117,60,88043.6362860251,132.0468392606477,666.7606,12.989643,55,102736.88311295309,74.0747525617987,1386.9352,12.232604,1.2190862,0,0.75703907,0.28752613,0.46951294,,,0,,,,NOT_AVAILABLE,129.48491830045552,-0.9790579582404466,51.72343245810602,45.91031890314648,100001,5857.6333,5546.6665,6329.975,1.8753,1.5554,2.0291,0.9483,0.7673,1.0261,200111,7.6218305,6.52679,8.500403,61.617203,51.876785,71.35762,http://geadata.esac.esa.int/data-server/datalink/links?ID=511217179726196352,,34,26.55742,61.19374
1.0681619007692946E-4,1635721458409799680,Gaia DR2 511264115126402176,511264115126402176,1225018513,2015.5,26.529046237117182,0.042639799257775474,61.197529041340175,0.037646405043037415,0.30029315756557845,0.053560464526161894,5.60662,-1.0043839825268555,0.05992206147685867,-0.22512998455959185,0.0689692856956182,-0.47398442,0.20196506,-0.7513924,0.23305227,0.051051915,0.27767146,-0.32445863,-0.2169565,0.003789511,-0.504174,256,256,250,6,5.2866354,380.7507,0.0,0.0,31,true,270.24155,1.6034355788101957,0.008332229678587162,-0.07039284,29,12,0.05159266,0,31,true,268,1409380.8240466,312.4183133083812,4511.1978,10.315795,28,740420.8044714594,655.1699155836988,1130.1202,10.677691,31,974909.1932771124,958.0637032286527,1017.5828,9.78951,1.2170806,1,0.8881817,0.3618965,0.5262852,,,0,,,,NOT_AVAILABLE,129.470634693955,-0.9781425304678898,51.7092955545734,45.92071441854245,100002,5767.9434,5484.0,6262.3633,1.575,1.1346,2.0941,0.696,0.5257,1.002,200111,24.88624,21.111774,27.53001,617.5857,468.80508,766.36633,http://geadata.esac.esa.int/data-server/datalink/links?ID=511264115126402176,,35,26.52893,61.19762
1.1039199541393679E-4,1635721458409799680,Gaia DR2 511264115131118464,511264115131118464,310315886,2015.5,26.534393111566438,0.011597829875107907,61.194693794102044,0.014806789013841411,0.35886645856744415,0.020813407394601365,17.24208,-1.1225913972759363,0.01995572306071625,-0.06602246559115982,0.0307035407740537,-0.4020189,0.07423942,-0.5641743,0.35448474,0.041524164,0.29924163,-0.35328066,0.038287167,-0.019963205,-0.610665,443,0,441,2,-7.776733,243.86183,0.0,0.0,31,true,97.6612,1.6059270490064133,0.0028450074462829864,-0.015552946,51,18,0.04113003,0,61,false,487,77356.42442443734,11.263592904281925,6867.8286,13.467125,41,41953.489294593994,76.3422955935405,549.5445,13.794468,38,52880.712882732056,39.966675900003914,1323.1201,12.953677,1.2259383,0,0.84079075,0.327343,0.51344776,,,0,,,,NOT_AVAILABLE,129.47375020063407,-0.9803722967534799,51.71039255069051,45.9169603541376,100001,5664.0,5163.0,5814.543,,,,,,,200111,5.0776505,4.8181257,6.110898,23.906351,20.184853,27.62785,http://geadata.esac.esa.int/data-server/datalink/links?ID=511264115131118464,,36,26.53425,61.19478
3.4228905388704775E-5,1635721458409799680,Gaia DR2 511240819227509120,511240819227509120,1649678505,2015.5,26.405690984345753,0.0201350782002215,61.1964381179992,0.024101421859872865,0.34954421594677904,0.03347381215244861,10.442319,-1.184898885981872,0.03480820096981003,-0.21720956056507218,0.04930192292843446,-0.52209085,0.12068778,-0.5621204,0.3894375,-0.06641501,0.37652004,-0.45582247,-0.015687209,0.020079153,-0.65010756,450,450,447,3,1.3992195,484.21185,0.0,0.0,31,true,252.68361,1.5877821606300984,0.005105250414441051,-0.03209562,51,19,0.03975504,0,54,true,476,176064.36318923216,85.09770381421433,2068.9673,12.574187,53,89567.29855358409,188.3999439108123,475.41043,12.971014,53,127984.6016610467,209.4425440602445,611.07263,11.994025,1.2356385,0,0.9769888,0.39682674,0.58016205,,,0,,,,NOT_AVAILABLE,129.4127399942362,-0.9916558425729649,51.63508661199449,45.9502072644277,100001,5181.3174,4987.5,5400.6665,,,,,,,200111,9.668834,8.899381,10.43491,60.7021,51.718937,69.68526,http://geadata.esac.esa.int/data-server/datalink/links?ID=511240819227509120,,37,26.40576,61.19643
6.114411653933822E-5,1635721458409799680,Gaia DR2 511240681788554624,511240681788554624,902288943,2015.5,26.474683782427864,0.01242262498084076,61.19802892930465,0.015230148122873991,0.2549591429392837,0.022250528643834498,11.458566,-1.1225622500477983,0.021208466641753063,-0.31892247689247555,0.030935146217946012,-0.52714,-0.06690009,-0.52392006,0.3059308,0.18124832,0.27085316,-0.3023474,-0.072587654,0.07336997,-0.6560926,473,0,472,1,-5.846888,309.62546,0.0,0.0,31,false,95.78065,1.5997693398494797,0.0029676133374863228,-0.048248217,54,18,0.041307468,0,59,false,499,75097.64588668136,11.087171687751928,6773.382,13.4993,53,40523.11830565379,47.05665947818761,861.1559,13.832131,49,51658.838484492095,45.573372100463764,1133.5311,12.979058,1.2274946,0,0.8530731,0.33283138,0.52024174,,,0,,,,NOT_AVAILABLE,129.4449185337583,-0.9831524673708775,51.67731386262102,45.934548047349104,100001,5572.01,5436.5435,5764.0,,,,,,,200111,7.304128,6.8256526,7.672668,46.331776,35.695816,56.967735,http://geadata.esac.esa.int/data-server/datalink/links?ID=511240681788554624,,38,26.47469,61.19809
4.159032761313733E-5,1635721458409799680,Gaia DR2 511240887946984320,511240887946984320,26770531,2015.5,26.471872391836254,0.01287970133083836,61.1994005937829,0.014808445416259575,0.3168835856427408,0.020671585739465252,15.329428,-1.088137398895033,0.022159019932477174,-0.23137224591705285,0.030984190610187107,-0.5437573,0.08561621,-0.58720386,0.39576253,0.043788772,0.37036598,-0.4100247,-0.03581771,0.019982463,-0.67358255,442,9,442,0,-4.95244,305.80524,0.0,0.0,31,false,126.90686,1.5937495909785977,0.0028612304604787534,-0.04000597,51,18,0.043196138,0,57,true,459,98875.80249777321,15.996854845512031,6180.9526,13.200641,50,53084.97508354079,62.51130247517058,849.20605,13.5389595,45,68377.44906443835,50.40428903440061,1356.58,12.674638,1.2284343,1,0.8643217,0.33831882,0.5260029,,,0,,,,NOT_AVAILABLE,129.44330652328017,-0.9820950209933332,51.676650708171344,45.936419757400316,100002,5745.0,5400.0,6182.0947,1.7915,1.6442,2.01,0.889,0.6856,1.0141,200111,6.301097,5.441579,7.1319566,38.966118,32.204803,45.727432,http://geadata.esac.esa.int/data-server/datalink/links?ID=511240887946984320,,39,26.4719,61.19944
2.100499350037929E-4,1635721458409799680,Gaia DR2 511217248445662720,511217248445662720,1204873181,2015.5,26.587292449240575,0.01123994542708213,61.201216333477774,0.013120541615725774,1.8217055422148611,0.01941470849620604,93.83121,-3.8632911179400837,0.020019170013018592,7.796589202547869,0.028032330569071357,-0.45958042,0.010585627,-0.54490674,0.32085672,0.028242959,0.29824597,-0.38643172,0.08415519,-0.044856593,-0.63737524,497,0,495,2,-9.82544,241.86906,0.0,0.0,31,true,107.789215,1.5758750628501277,0.0027208637455719406,-0.03813396,56,18,0.039481413,0,59,false,513,83992.66066318887,11.188082147075583,7507.333,13.377763,54,42835.884246189526,53.76087099073248,796.7855,13.771869,53,59955.31495032123,33.475428359227244,1791.0245,12.81735,1.2238116,0,0.9545183,0.3941059,0.5604124,-20.10351852784105,4.713274480538954,5,5000.0,3.0,-1.5,NOT_AVAILABLE,129.49729165473036,-0.9686230305609942,51.74666586759253,45.9095322511008,100001,5370.0,5298.6665,5476.6665,0.503,0.359,0.6116,0.248,0.1679,0.308,200111,1.1766313,1.1312442,1.2085254,1.0372242,1.0068996,1.0675488,http://geadata.esac.esa.int/data-server/datalink/links?ID=511217248445662720,,41,26.58694,61.20134
5.52805354730045E-5,1635721458409799680,Gaia DR2 511240716148290944,511240716148290944,1407324036,2015.5,26.495003678298968,0.01739842786274335,61.20320590894519,0.020586636239400376,1.3077860068286298,0.02929218299017152,44.646248,-3.717319753575784,0.03094711094301308,0.16812536254842347,0.04322752259333133,-0.41433397,0.009645077,-0.5295134,0.3014033,0.12177471,0.27459782,-0.34166032,0.12062984,-0.12290862,-0.60594815,511,511,496,15,15.909933,1176.1635,0.0,2.5395766647805562E-15,31,true,355.74417,1.671501626767275,0.004526425612598978,-0.02577292,58,19,0.035555486,0,61,false,504,350500.2497258343,99.16841404372929,3534.394,11.826645,54,213026.29004291998,213.39600883982047,998.26746,12.030305,51,203808.58310757286,148.6835082476443,1370.7545,11.488864,1.189257,0,0.54144096,0.20366001,0.33778095,,,0,,,,NOT_AVAILABLE,129.45340559631043,-0.9760379529330279,51.69321542423622,45.9339840738194,100001,6950.0,6842.0,7175.585,1.1193,0.8385,1.2401,0.581,0.4782,0.6275,200111,1.9445986,1.8242525,2.0064735,7.9486585,7.6609235,8.236394,http://geadata.esac.esa.int/data-server/datalink/links?ID=511240716148290944,,43,26.49498,61.20326
1.0853667431081731E-4,1635721458409799680,Gaia DR2 511264115131117952,511264115131117952,879538172,2015.5,26.534496910379737,0.018680730521405436,61.20412031636354,0.02289785222404353,0.3021563535717822,0.03207130129235584,9.421393,-1.0101263695941012,0.03344689225995075,-0.1495267970778702,0.0494474331156893,-0.40057656,0.03621247,-0.5284583,0.33044678,-0.026817556,0.3051456,-0.40822855,0.08039247,-0.024801064,-0.559122,424,424,417,7,1.1487188,445.15964,0.0,0.0,31,true,291.3938,1.5998757043231204,0.005054357312912605,-0.015086356,48,18,0.03862219,0,58,true,444,203139.96106405836,42.62353233313228,4765.911,12.418878,50,110633.5518168704,200.3836880442015,552.1086,12.741671,47,137882.5836656161,87.89554730101642,1568.7096,11.913146,1.2233739,0,0.8285246,0.322793,0.5057316,,,0,,,,NOT_AVAILABLE,129.4718151287827,-0.9711463330948119,51.71738651464795,45.925034399655566,100001,5661.75,5504.4507,5774.3335,1.844,1.4697,2.0059,0.927,0.765,1.028,200111,9.781283,9.403585,10.348306,88.57051,73.8369,103.30412,http://geadata.esac.esa.int/data-server/datalink/links?ID=511264115131117952,,44,26.53437,61.20421
1.1303973765854559E-4,1635721458409799680,Gaia DR2 511264149490855808,511264149490855808,1620754608,2015.5,26.54046654815067,0.018657796732357294,61.20595806369092,0.021898330289841877,0.3005332234161247,0.02944745501647085,10.205746,-1.1280718427662846,0.03303621885816887,-0.1870554691084548,0.04620092670191983,-0.48319656,0.05722148,-0.5846257,0.3749379,0.067036994,0.35352635,-0.4199827,0.09493806,-0.09504488,-0.64818424,472,429,463,9,4.9728794,624.7746,0.0,0.0,31,true,224.06734,1.6111630365428926,0.004649401810325398,-0.017236823,53,19,0.03982171,0,58,true,496,159652.24663245433,404.73787682074607,394.45837,12.6804285,48,88457.71899346446,643.3678981494265,137.49165,12.984549,47,106976.82052111448,1006.3338088145962,106.30351,12.188696,1.2241265,0,0.79585266,0.30412006,0.4917326,,,0,,,,NOT_AVAILABLE,129.47423968377203,-0.9687445299621545,51.722289967545755,45.92514236342002,100001,6022.0,5781.0,6564.28,1.9933,1.618,2.1571,0.9797,0.7779,1.0886,200111,7.630852,6.4221487,8.280348,68.992805,57.785282,80.200325,http://geadata.esac.esa.int/data-server/datalink/links?ID=511264149490855808,,45,26.54033,61.20605
2.579613725593499E-4,1635721458409799680,Gaia DR2 511217282805392640,511217282805392640,143348797,2015.5,26.6152892842913,0.017447203636088662,61.207065680690036,0.021958150161386213,0.36237418351957534,0.03178002804633107,11.4025755,-1.1096755718498155,0.0313319572620458,-0.15757249536589432,0.04515706021572644,-0.41687548,-0.011458029,-0.55277395,0.28059363,0.045589905,0.26445368,-0.40874496,0.11608974,-0.019622725,-0.6005939,543,543,525,18,9.857474,906.1084,0.0,0.0,31,false,317.24515,1.5701130981811795,0.004209422117216395,0.0035512997,62,18,0.035892423,0,67,false,570,1432619.2913948144,4142.991486696358,345.79346,10.2980385,58,729709.2019409569,5786.314074832749,126.109505,10.693514,57,1051483.1887520035,10302.902721301212,102.056984,9.707415,1.2433118,0,0.98609924,0.3954754,0.59062386,,,0,,,,NOT_AVAILABLE,129.50923742968254,-0.9600544440350963,51.767621163832885,45.90766622224225,100001,5298.25,5150.0,5365.0,,,,,,,200111,25.215193,24.591654,26.687798,451.38705,389.14337,513.63074,http://geadata.esac.esa.int/data-server/datalink/links?ID=511217282805392640,,47,26.61482,61.20719
2.437387844048369E-4,1635721458409799680,Gaia DR2 511217282805390464,511217282805390464,627619714,2015.5,26.606689421387166,0.0184974775499592,61.20899793401235,0.023010114397183735,0.3707582131839284,0.03142902859081894,11.79668,-1.4271800647822108,0.03263365872710961,-0.31112442892232317,0.04685405289535782,-0.38935518,-6.910369E-4,-0.58342457,0.31856808,0.015318955,0.2504359,-0.33979827,0.08932299,0.051180113,-0.60909086,451,451,447,4,3.7567177,562.5847,0.0,2.6901064090924424E-15,31,false,309.38202,1.6222297168490236,0.005309104228118184,-0.031558532,51,17,0.037376225,0,60,false,463,217331.56342154826,34.89355032223469,6228.4165,12.345559,54,120684.2624161761,188.75926986725793,639.3554,12.647262,50,144698.23492579427,72.58268653774554,1993.5641,11.860762,1.2210951,0,0.7865,0.3017025,0.48479748,,,0,,,,NOT_AVAILABLE,129.5047797800472,-0.9590423371816778,51.76392408571253,45.91144407615027,100001,5912.6665,5798.0,6340.033,,,,,,,200111,7.5030127,6.525584,7.80272,61.98686,53.69587,70.27785,http://geadata.esac.esa.int/data-server/datalink/links?ID=511217282805390464,,48,26.60624,61.20911
6.296783430850616E-5,1635721458409799680,Gaia DR2 511264183850593792,511264183850593792,1379267616,2015.5,26.497122484141652,0.019157446998682114,61.2126723271177,0.02298945394048205,0.3379360065617801,0.030937847734495837,10.923061,-0.970739287891558,0.03212808545658273,-0.3180941605065627,0.046561522390054164,-0.5453789,0.062255148,-0.5805955,0.37320006,0.0784919,0.3739809,-0.42108068,0.067446545,-0.12854376,-0.6562002,491,491,479,12,4.291888,618.0102,0.0,0.0,31,true,332.2023,1.5786729819798708,0.004702064856667681,-0.030339016,56,17,0.038345095,0,64,true,531,1269921.105398949,4074.5204363206017,311.67377,10.428924,55,641223.005554107,4762.27274669518,134.64642,10.833865,59,909641.3223094958,10815.723759558623,84.1036,9.864744,1.2212288,0,0.969121,0.40494156,0.5641794,,,0,,,,NOT_AVAILABLE,129.45241662983886,-0.9665681752462724,51.70144406490565,45.94159375542155,100001,5366.0,5337.75,5731.645,,,,,,,200111,24.706348,21.65466,24.968557,455.94717,389.71896,522.1754,http://geadata.esac.esa.int/data-server/datalink/links?ID=511264183850593792,,49,26.49707,61.21273
5.330537264548286E-5,1635721458409799680,Gaia DR2 511240922306718208,511240922306718208,135208261,2015.5,26.48375157295524,0.01809634182989817,61.212577716753735,0.020605065413106596,0.32988979231542637,0.02813181082116347,11.726575,-1.0169356795131061,0.03331318372086674,-0.23001597384707956,0.04395732122194365,-0.40189937,-0.025633687,-0.56434596,0.29153672,0.09778659,0.26425952,-0.3833328,0.1465623,-0.124133855,-0.60578084,487,487,461,26,5.583736,645.42377,0.0,0.0,31,true,384.81506,1.5634102786953759,0.004665387258319516,1.2955314E-4,57,19,0.03731947,0,63,false,517,443045.9761709644,1248.8695972800306,354.7576,11.572244,56,212224.1709918889,1498.4086083181182,141.63304,12.034401,57,337258.882706432,2896.3735365058005,116.44178,10.942012,1.2402394,0,1.0923891,0.46215725,0.63023186,,,0,,,,NOT_AVAILABLE,129.44613994027858,-0.9680113753242102,51.69342036113605,45.944809054300904,100001,5027.4595,4975.5947,5193.404,,,,,,,200111,17.511766,16.410543,17.87875,176.50172,151.82733,201.17612,http://geadata.esac.esa.int/data-server/datalink/links?ID=511240922306718208,,50,26.48373,61.21263
6.533921700492279E-5,1635721458409799680,Gaia DR2 511264183845870720,511264183845870720,21586463,2015.5,26.49966716787615,0.024868131333037856,61.21424322766722,0.029768306266099522,0.41705058369983394,0.04240824042904171,9.8341875,-0.9187028711212721,0.042942678428376645,-0.45422969619670617,0.06345761751132298,-0.47216183,-0.085319236,-0.6013478,0.37376264,-0.06298563,0.36789104,-0.507067,0.08163879,-0.010793104,-0.6213427,342,342,340,2,-0.1475404,330.53433,0.0,1.5447950124742079E-15,31,true,288.7524,1.5710658379573645,0.006622709495373939,-0.05588184,39,15,0.04680833,0,45,true,356,917203.8192595799,175.18534666743926,5235.6196,10.782201,37,453815.99648137996,287.793417325318,1576.8811,11.209188,39,672857.0389360588,353.66588360937277,1902.5217,10.192113,1.228378,1,1.0170755,0.42698765,0.5900879,,,0,,,,NOT_AVAILABLE,129.4532851265511,-0.9647750691757973,51.70411427914968,45.94231588971996,100002,5345.055,5199.18,5400.0,,,,,,,200111,17.170412,16.822773,18.14744,216.80283,185.11925,248.4864,http://geadata.esac.esa.int/data-server/datalink/links?ID=511264183845870720,,51,26.4996,61.2143
1.1623087347932585E-5,1635721458409799680,Gaia DR2 511241712580840448,511241712580840448,1582869391,2015.5,26.415064151120998,0.017137782523635816,61.21642123302678,0.02198824963623969,0.31867574565155155,0.029938580001003537,10.644318,-1.1224110826541973,0.03113718835542841,-0.17641767129851577,0.048015756502754386,-0.3970441,-0.06952433,-0.5348988,0.28452224,0.13768424,0.27757892,-0.41790292,0.10590695,-0.11063248,-0.59144866,468,459,462,6,1.7881697,512.5005,0.0,0.0,31,true,340.17615,1.5720108519840468,0.004428942557205614,-0.012168957,53,18,0.038423914,0,55,true,484,239960.77969624306,196.3293388897904,1222.236,12.238015,54,119446.26909276603,302.7054066353579,394.59576,12.658457,53,179436.79646355275,459.49173253340024,390.51147,11.627141,1.2455497,0,1.0313158,0.42044163,0.6108742,,,0,,,,NOT_AVAILABLE,129.4129876490531,-0.9711705916575872,51.655393894505856,45.96505331487365,100001,5148.8267,5023.7246,5288.98,,,,,,,200111,12.572867,11.915356,13.206849,100.09133,84.92251,115.260155,http://geadata.esac.esa.int/data-server/datalink/links?ID=511241712580840448,,52,26.41508,61.21643
7.268149016134743E-5,1635721458409799680,Gaia DR2 511264218210331008,511264218210331008,607905333,2015.5,26.510057165015986,0.02194068855239066,61.22065065709614,0.027639690203772074,0.3258232306707493,0.034401670247429135,9.471146,-1.1439672191186063,0.03617431834845621,-0.26615941917965796,0.05208974706106582,-0.6140747,-0.014023019,-0.57120955,0.37675357,0.173783,0.36000904,-0.41433802,-0.08221635,0.06291972,-0.69705385,455,455,441,14,8.322051,729.86945,0.0,0.0,31,true,386.52515,1.5854772139233555,0.004971825612542662,-0.003643853,51,17,0.042024568,0,58,false,456,372520.23115759273,107.14394133773139,3476.8203,11.760491,45,194989.74997501273,237.1434108189097,822.244,12.126359,46,261873.38150810794,179.9456928726951,1455.2911,11.216692,1.2264116,1,0.909667,0.3658676,0.5437994,,,0,,,,NOT_AVAILABLE,129.45683124714387,-0.957460003127241,51.715011486608624,45.945259147255015,100002,5474.0,5138.16,5991.9326,2.161,1.8856,2.4526,1.095,0.9416,1.247,200111,13.253044,11.060924,15.042151,142.084,119.10554,165.06247,http://geadata.esac.esa.int/data-server/datalink/links?ID=511264218210331008,,54,26.50997,61.22071
8.307088195112352E-5,1635721458409799680,Gaia DR2 511217660762493568,511217660762493568,461441555,2015.5,26.61796255336389,0.010618503396747298,61.22284929705805,0.012903616675759446,0.29984189922185583,0.017794852141591235,16.849924,-0.9290960651653861,0.01908005784968005,-0.2573471616741223,0.027354947940709605,-0.49079466,-0.016532334,-0.5370266,0.33880645,0.046845313,0.31653503,-0.36594722,0.10663407,-0.06772205,-0.62496823,502,0,501,1,-4.90921,356.3547,0.0,0.0,31,true,119.4582,1.558445285149642,0.0025621944913825144,-0.007675289,58,19,0.03929502,0,62,false,527,94050.7440017092,19.106443646947696,4922.462,13.25496,49,46721.84501680754,66.68714767558868,700.6124,13.677588,45,69901.99047894981,42.26502061011713,1653.897,12.650696,1.2400097,1,1.0268927,0.4226284,0.60426426,,,0,,,,NOT_AVAILABLE,129.5071542272045,-0.9443560042165522,51.7808073547587,45.92057417888913,100002,5141.3335,5102.5,5232.013,,,,,,,200111,8.395642,8.107142,8.523921,44.371655,36.93979,51.80352,http://geadata.esac.esa.int/data-server/datalink/links?ID=511217660762493568,,56,26.61779,61.22285
1.8064341652963102E-4,1635721458409799680,Gaia DR2 511217351524847360,511217351524847360,413754456,2015.5,26.59136961279668,0.01741822187844201,61.224193155483235,0.020920359866761065,0.28409639212216925,0.028465783011587018,9.980277,-1.310958517261311,0.031012381700386293,-0.16226346676925993,0.044443681554212355,-0.4506956,0.021456067,-0.54105747,0.35071555,0.09510374,0.31731606,-0.32905623,0.08655046,-0.09696251,-0.59432757,522,522,492,30,13.430806,1036.8164,0.0,0.0,31,false,383.50836,1.6092519566855958,0.004542500311142744,-0.027565552,59,19,0.03663628,0,64,false,515,478580.54435436986,208.7253182455715,2292.8726,11.488478,59,258421.64744090344,381.92387480782844,676.6313,11.820566,56,322484.6330898516,211.92718514597104,1521.6765,10.990647,1.2138109,0,0.82991886,0.33208847,0.4978304,,,0,,,,NOT_AVAILABLE,129.49435617195334,-0.9457500198412592,51.765978956090215,45.928274519393725,100001,5786.0,5607.5,5992.0,,,,,,,200111,15.224631,14.195805,16.20933,234.0464,195.76855,272.32425,http://geadata.esac.esa.int/data-server/datalink/links?ID=511217351524847360,,57,26.59103,61.22427
1.0001659198247129E-4,1635721458409799680,Gaia DR2 511264218210328448,511264218210328448,260505488,2015.5,26.526913878945717,0.024292162115569574,61.22499784396385,0.030650987246194417,0.3889932790339303,0.04485073406044561,8.673064,-1.1039087223814286,0.0392879607726803,-0.2237352881163484,0.05997355842859951,-0.42379972,0.24526472,-0.5582497,0.3039889,-0.10284487,0.3038589,-0.47841057,-0.05580836,0.057702884,-0.58243763,434,0,432,2,-0.24116577,419.33203,0.0,0.0,31,false,12.129081,1.5361433618159626,0.0061373428951556,-0.027539307,49,15,0.06786426,0,62,false,457,10393.940979450721,3.889994569209734,2671.968,15.646415,35,4987.479421307382,23.341216870117993,213.67693,16.106686,38,8390.027306503542,21.26390790970832,394.5666,14.952512,1.2870486,0,1.1541739,0.46027088,0.69390297,,,0,,,,NOT_AVAILABLE,129.4638520807816,-0.9515042337433374,51.72823710092845,45.944839893153436,100001,4887.5,4762.425,4959.585,,,,,,,200111,2.445662,2.375086,2.5758095,3.0749264,2.2825365,3.8673162,http://geadata.esac.esa.int/data-server/datalink/links?ID=511264218210328448,,58,26.52677,61.22507
8.898771123115324E-5,1635721458409799680,Gaia DR2 511241845712465664,511241845712465664,1541128349,2015.5,26.331621104845894,0.018761537427449505,61.224197840980324,0.022467136304434848,0.331349794101195,0.030390694031841973,10.903002,-1.1773369865434486,0.033796369984088116,-0.13764867468326197,0.04674550551493408,-0.46540874,0.019470762,-0.55686414,0.35706562,-0.022892302,0.3317926,-0.4272823,0.04655052,-0.008652758,-0.6305896,453,444,445,8,1.7620499,493.6479,0.0,0.0,31,false,260.12698,1.5967348732566398,0.005044701489516539,-0.013774529,52,19,0.038885087,0,55,true,468,181365.21678767452,55.27024680140857,3281.4258,12.541981,53,95041.62369044978,134.88594163044652,704.60736,12.906604,52,128204.57259229258,152.18990833788905,842.3986,11.992161,1.2309207,0,0.914443,0.36462307,0.54981995,,,0,,,,NOT_AVAILABLE,129.37206979742547,-0.9719201872027868,51.611503958643816,45.99233125360729,100001,5527.6826,5042.94,6557.0728,1.9987,1.5039,2.3765,1.0135,0.7819,1.155,200111,8.893089,6.3200254,10.684919,66.52309,56.729004,76.31717,http://geadata.esac.esa.int/data-server/datalink/links?ID=511241845712465664,,59,26.33144,61.22418
8.293945237021179E-5,1635721458409799680,Gaia DR2 511264218210327424,511264218210327424,216539232,2015.5,26.525547510670457,0.01858972345590044,61.22755518436103,0.02308799813858085,0.3224062620899852,0.033866575084237176,9.519896,-1.2321211845521534,0.03481092820711724,-0.23598335923942737,0.049859446912554166,-0.44666222,-0.018663015,-0.4837788,0.32261303,0.09744856,0.2852525,-0.3076858,0.11744578,-0.17942,-0.6349695,492,492,453,39,14.126312,1016.68176,0.0,0.0,31,true,381.9554,1.550615708245908,0.005171222216326678,0.0028349322,56,17,0.038924348,0,63,false,520,652997.49826412,1622.3842474297555,402.4925,11.151087,50,304279.508955016,2144.1515338528106,141.91138,11.643207,49,504335.64596873196,3806.574900429325,132.49066,10.505121,1.2383128,0,1.1380854,0.4921198,0.6459656,,,0,,,,NOT_AVAILABLE,129.46267108944687,-0.949142410876471,51.729307003758976,45.947373490711136,100001,4896.75,4817.8335,4965.5,,,,,,,200111,23.273321,22.63332,24.042004,280.57126,235.19414,325.94836,http://geadata.esac.esa.int/data-server/datalink/links?ID=511264218210327424,,60,26.52544,61.22762
